owner_org,d_fiscal_year,total
acoa-apeca,2017-2018,52272.6
acoa-apeca,2020-2021,11992.2
cbsa-asfc,2017-2018,15335.3
cbsa-asfc,2019-2020,385.8271122994652
cbsa-asfc,2020-2021,15647.432887700534
cra-arc,2017-2018,260702.71
cra-arc,2020-2021,536769.660814863
dfo-mpo,2017-2018,577079.68
dfo-mpo,2018-2019,209886.9
dfo-mpo,2019-2020,409781.09
dfo-mpo,2020-2021,166948.73
dnd-mdn,2017-2018,68675.28942148761
dnd-mdn,2018-2019,110058.31057851239
dnd-mdn,2019-2020,39219.48
dnd-mdn,2020-2021,18142.109999999997
ec,2019-2020,68984.46999999999
pc,2017-2018,27510.480000000003
pc,2018-2019,55272.24538461539
pc,2019-2020,133979.75461538462
pwgsc-tpsgc,2017-2018,452343.77794520545
pwgsc-tpsgc,2018-2019,543791.3520547946
pwgsc-tpsgc,2019-2020,272748.44177692896
pwgsc-tpsgc,2020-2021,354561.8593661732
rcmp-grc,2019-2020,23583.940000000002
ssc-spc,2018-2019,12920.25
tc,2018-2019,11302.2
vac-acc,2018-2019,59841.71
vac-acc,2019-2020,196424.4
vac-acc,2020-2021,13039.07
vrab-tacra,2020-2021,19144.05
