d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1424384.38,1454290.81
2018-2019,1003072.97,1015137.10
2019-2020,1191087.54,1190033.46
2020-2021,1164771.65,1120289.36
2021-2022,1642756.43,1174454.34
