owner_org,d_fiscal_year,total,total_constant_2019_dollars
acoa-apeca,2017-2018,52272.60,53607.61
acoa-apeca,2020-2021,11992.20,11292.07
acoa-apeca,2021-2022,126042.12,117731.05
cbsa-asfc,2017-2018,15335.30,15696.78
cbsa-asfc,2019-2020,385.83,376.49
cbsa-asfc,2020-2021,15647.43,14875.55
cra-arc,2017-2018,260702.71,266932.04
cra-arc,2020-2021,536769.66,509147.37
cra-arc,2021-2022,1042838.72,819992.89
dfo-mpo,2017-2018,547544.22,561754.64
dfo-mpo,2018-2019,209886.90,212062.03
dfo-mpo,2019-2020,420131.09,416481.26
dfo-mpo,2020-2021,166948.73,158370.84
dfo-mpo,2021-2022,193705.75,100441.78
dnd-mdn,2017-2018,68675.29,70309.23
dnd-mdn,2018-2019,110058.31,111937.40
dnd-mdn,2019-2020,39219.48,38532.03
dnd-mdn,2020-2021,46668.65,44428.98
dnd-mdn,2021-2022,47634.64,44542.92
ec,2019-2020,68984.47,67755.70
esdc-edsc,2019-2020,45980.14,45162.06
esdc-edsc,2021-2022,33133.23,10626.49
pc,2017-2018,27510.48,28193.61
pc,2018-2019,55272.25,55816.07
pc,2019-2020,133979.75,133786.63
pwgsc-tpsgc,2017-2018,452343.78,463175.16
pwgsc-tpsgc,2018-2019,539306.35,547411.46
pwgsc-tpsgc,2019-2020,272748.44,270239.36
pwgsc-tpsgc,2020-2021,354561.86,336423.03
pwgsc-tpsgc,2021-2022,174410.42,112203.75
rcmp-grc,2019-2020,23583.94,23118.64
ssc-spc,2018-2019,12920.25,13047.37
tc,2018-2019,11302.20,11413.40
vac-acc,2018-2019,59841.71,60584.72
vac-acc,2019-2020,196424.40,194014.43
vac-acc,2020-2021,13039.07,12462.96
vac-acc,2021-2022,24991.55,4318.58
vrab-tacra,2020-2021,19144.05,18378.94
