d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,4201434.3
1_facilities_and_construction,2018-2019,21319.2
1_facilities_and_construction,2019-2020,96642
1_facilities_and_construction,2020-2021,1777809.5999999999
2_professional_services,2017-2018,1480500
5_transportation_and_logistics,2018-2019,13901.999999999998
5_transportation_and_logistics,2019-2020,32938.5
