d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5681934.30,5854649.32
2018-2019,35221.20,35735.42
2019-2020,201558.00,199730.66
2020-2021,1777809.60,1686993.41
2021-2022,3928917.83,3642797.80
2022-2023,4347424.60,3871679.26
