owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,5681934.30,5826266.27
dfo-mpo,2018-2019,35221.20,35637.12
dfo-mpo,2019-2020,201558.00,199652.12
dfo-mpo,2020-2021,1777809.60,1684630.76
dfo-mpo,2021-2022,3928917.83,3636277.80
