d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,53197.81,53959.50
it_consulting_services,2019-2020,97351.99,96575.41
it_consulting_services,2020-2021,97086.00,92457.01
it_consulting_services,2021-2022,97086.00,90263.35
it_consulting_services,2022-2023,97086.00,86872.96
it_software_licensing,2017-2018,357156.68,368206.94
it_software_licensing,2018-2019,745938.11,760232.63
it_software_licensing,2019-2020,765753.74,759381.46
it_software_licensing,2020-2021,847293.83,806895.44
it_software_licensing,2021-2022,1073848.74,998991.51
it_software_licensing,2022-2023,1053334.65,942517.04
