d_fiscal_year,total,total_constant_2019_dollars
2017-2018,17566.43,18184.63
2018-2019,53462.66,53980.04
2019-2020,1177450.03,1173271.66
2020-2021,2167861.59,2124822.69
2021-2022,2274152.22,1892892.59
