d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,17566.43,18184.63
11_defence,2020-2021,86784.39,82029.59
2_professional_services,2019-2020,2159.83,2162.79
2_professional_services,2020-2021,22813.17,22783.09
3_information_technology,2018-2019,53462.66,53980.04
3_information_technology,2019-2020,1175290.21,1171108.87
3_information_technology,2020-2021,2055434.30,2017335.32
3_information_technology,2021-2022,2227798.69,1855531.00
6_industrial_products_and_services,2020-2021,2829.72,2674.68
6_industrial_products_and_services,2021-2022,46353.53,37361.58
