d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,29049.460000000003
10_office_management,2017-2018,324838.3475177305
10_office_management,2019-2020,20484.64
11_defence,2017-2018,2154784.108290081
11_defence,2018-2019,2742369.0345339202
11_defence,2019-2020,10461832.985603156
11_defence,2020-2021,31313578.15567459
2_professional_services,2019-2020,36166.17
2_professional_services,2020-2021,23742.34
3_information_technology,2017-2018,2082675.6490461226
3_information_technology,2018-2019,5859793.752980672
3_information_technology,2019-2020,2581448.849057065
3_information_technology,2020-2021,2153700.5369134904
6_industrial_products_and_services,2017-2018,30824.14821381464
6_industrial_products_and_services,2018-2019,77506.29966795877
6_industrial_products_and_services,2019-2020,17696.598817733986
6_industrial_products_and_services,2020-2021,17648.247454844004
9_human_capital,2017-2018,11751.99
9_human_capital,2018-2019,27207.980000000003
9_human_capital,2019-2020,53965.99
9_human_capital,2020-2021,24999.99
