d_most_recent_category,total,percentage
3_information_technology,55599334.43094402,0.991064175852642
6_industrial_products_and_services,273936.8925531915,0.004882954866861936
9_human_capital,117925.95,0.0021020428687603897
2_professional_services,59908.51,0.0010678756984663722
1_facilities_and_construction,29049.460000000003,5.178097800724963e-4
10_office_management,20484.64,3.6514093319683943e-4
