d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,29049.46,29573.35
10_office_management,2017-2018,324838.35,333415.24
10_office_management,2019-2020,20484.64,19988.90
11_defence,2017-2018,2154784.11,2205922.76
11_defence,2018-2019,2742369.03,2773323.85
11_defence,2019-2020,10461832.99,10329409.12
11_defence,2020-2021,31313578.16,29598222.30
11_defence,2021-2022,28605076.49,7655710.75
2_professional_services,2019-2020,36166.17,35602.32
2_professional_services,2020-2021,23742.34,22656.05
3_information_technology,2017-2018,2082675.65,2134613.61
3_information_technology,2018-2019,5859793.75,5949881.74
3_information_technology,2019-2020,2581448.85,2544181.11
3_information_technology,2020-2021,2153700.54,2040124.38
3_information_technology,2021-2022,18735858.54,13376204.57
6_industrial_products_and_services,2017-2018,30824.15,31610.70
6_industrial_products_and_services,2018-2019,77506.30,78486.86
6_industrial_products_and_services,2019-2020,17696.60,17547.26
6_industrial_products_and_services,2020-2021,17648.25,16777.66
6_industrial_products_and_services,2021-2022,17648.25,13805.60
9_human_capital,2017-2018,11751.99,12029.01
9_human_capital,2018-2019,27207.98,27580.19
9_human_capital,2019-2020,53965.99,52775.83
9_human_capital,2020-2021,24999.99,23692.06
9_human_capital,2021-2022,18908.69,3416.35
