d_fiscal_year,total,total_constant_2019_dollars
2017-2018,173882201.40,178386800.60
2018-2019,116085132.53,118020199.61
2019-2020,87987440.39,87183175.14
2020-2021,85980446.92,81735705.05
2021-2022,84958066.27,65650851.72
