normalized_vendor_name,original_vendor_name
SNC LAVALIN,SNC-Lavalin Defense Programs Limited
SNC LAVALIN,"SNC-Lavalin PAE, Inc."
SNC LAVALIN,SNC-Lavalin Defence Programs Inc.
SNC LAVALIN,SNC-Lavalin Inc. (Toronto)
SNC LAVALIN,SNC-LAVALIN DEFENCE PROGRAMS INC.
SNC LAVALIN,SNC TECHNOLOGIES INC
SNC LAVALIN,SNC-LAVALIN INC
SNC LAVALIN,Groupement SNC Lavalin
SNC LAVALIN,SNC-LAVALIN PROFAC INC.
SNC LAVALIN,Snc-Lavalin Inc.
SNC LAVALIN,SNC-LAVALIN INC.
SNC LAVALIN,SNC Lavalin Air Logistics Inc
SNC LAVALIN,SNC-Lavalin ProFac Inc.
SNC LAVALIN,SNC-Lavalin Inc. (Halifax)
SNC LAVALIN,"SNC-LAVALIN PAE, INC."
SNC LAVALIN,SNC-LAVALIN GRANDS PROJECTS INC
SNC LAVALIN,SNC-Lavalin Environment Inc.  (Victoria)
SNC LAVALIN,SNC-LAVALIN GRANDS PROJETS INC.
SNC LAVALIN,SNC-LAVALIN Inc.
SNC LAVALIN,SNC LAVALIN
SNC LAVALIN,SNC-LAVALIN INC. (HALIFAX)
SNC LAVALIN,SNC-Lavalin Inc
SNC LAVALIN,SNC-Lavalin Inc. o/a BAE Newplan Group
SNC LAVALIN,SNC-Lavalin Environment Inc. (Halifax)
SNC LAVALIN,SNC Lavalin Inc. (Halifax)
SNC LAVALIN,SNC-Lavalin Air Logistics
SNC LAVALIN,SNC LAVALIN MAGHREB
SNC LAVALIN,SNC-LAVALIN (MONTREAL)
SNC LAVALIN,SNC-Lavalin Inc (Quebec)
SNC LAVALIN,SNC-LAVALIN ENVIRONMENT INC. (HALIFAX)
SNC LAVALIN,SNC-Lavalin Inc.
SNC LAVALIN,SNC-Lavalin Environment Inc.
SNC LAVALIN,SNC-LAVALIN
SNC LAVALIN,SNC-Lavalin Inc.  (Victoria)
SNC LAVALIN,SNC-Lavelin
SNC LAVALIN,SNC-Lavalin Operations & Maintenance Inc
SNC LAVALIN,SNC-Lavalin
SNC LAVALIN,SNC-Lavalin Profac Inc
SNC LAVALIN,SNC Lavalin
SNC LAVALIN,SNC-LAVALIN O&M
SNC LAVALIN,SNC Lavalin Inc.
SNC LAVALIN,SNC-LAVALIN GEM QUÉBEC INC
SNC LAVALIN,SNC LAVALIN INC.
SNC LAVALIN,SNC - LAVALIN INC.
SNC LAVALIN,SNC-Lavalin GEM Ontario Inc
SNC LAVALIN,SNC- Lavalin Inc
SNC LAVALIN,SNC - Lavalin Inc
SNC LAVALIN,Snc-Lavalin Gem Québec Inc
SNC LAVALIN,SNC Lavalin Inc
SNC LAVALIN,SNC-Lavalin Inc. (Ottawa)
SNC LAVALIN,SNC-Lavalin (Montreal)
SNC LAVALIN,SNC LAVALIN INC. Halifax
SNC LAVALIN,SNC-LAVALIN ENVIRONMENT INC.  (VICTORIA)
SNC LAVALIN,SNC-LAVALIN OPERATIONS &
SNC LAVALIN,SNC - Lavalin Inc.
SNC LAVALIN,SNC LAVALIN ENVIRONMENT INC.
SNC LAVALIN,SNC LAVALIN ENVIRONNEMENT INC.
SNC LAVALIN,"SNC-LAVALIN INC., ENVIRONMENT DIVISION"
SNC LAVALIN,SNC-Lavalin Construction / AECON Joint V
SNC LAVALIN,SNC-Lavalin INc
SNC LAVALIN,SNC Lavelin Inc
SNC LAVALIN,NISHI-KHON/SNC-LAVALIN LIMITED
SNC LAVALIN,SNC-LAVALIN ENVIRONNEMENT INC.
SNC LAVALIN,SNC_Lavalin Inc.
SNC LAVALIN,SNC-Lavalin Environnement inc
SNC LAVALIN,SNC LAVALIN GEM QUEBEC INC
SNC LAVALIN,SNC LAVALIN INC
SNC LAVALIN,SNC-LAVALIN WIIBE
SNC LAVALIN,"SNC-LAVALIN INC, ENVIRONMENTAL"
SNC LAVALIN,SNC - Lavalin
SNC LAVALIN,SNC-LAVALIN GEM QUEBEC INC.
SNC LAVALIN,SNC-LAVALIN ENVIRONMENT INC.
SNC LAVALIN,SNC-Lavalin (Fredericton)
SNC LAVALIN,SNC-Lavalin Inc. (Montreal)
SNC LAVALIN,"SNC-Lavalin Inc. (Burnaby, BC)"
SNC LAVALIN,Snc Lavalin
SNC LAVALIN,SNC-Lavalin Operations &
SNC LAVALIN,SNC Lavalin ProFac
SNC LAVALIN,SNC Lavallin
SNC LAVALIN,SNC-LAVALIN PROFAC INC
SNC LAVALIN,SNC LAVALIN O&M
SNC LAVALIN,SNC LAvalin
SNC LAVALIN,SNC LAVALIN PROFAC INC.
SNC LAVALIN,SNC-LAVALIN OPERATIONS & MAINTENANCE
SNC LAVALIN,SNC-LAVALIN OPERATIONS & MAINT
SNC LAVALIN,SNC LAVALIN (HALIFAX)
SNC LAVALIN,SNC -LAVALIN INC.
SNC LAVALIN,SNC - LAVALIN PROFAC INC.
SNC LAVALIN,SNC Lavalin Profac
SNC LAVALIN,SNC-Lavalin O & M
SNC LAVALIN,SNC-LAVALIN ENVIRONMENT
SNC LAVALIN,SNC LAVALIN STRAVIBEL INC
SNC LAVALIN,SNC Lavalin (Montreal)
SNC LAVALIN,SNC - LAVALIN PROFAC PROJECT MANAGEMENT UNIT
SNC LAVALIN,SNC-LAVALIN  PROFAC PROJECT MANAGEMENT UNIT
SNC LAVALIN,SNC-LAVALIN PROFAC
SNC LAVALIN,SNC-LAVALIN INFRASTRUCTURE PVT LTD
SNC LAVALIN,SNC-LAVALIN  PROFAC
SNC LAVALIN,SNC-LAVALIN GEM QUEBEC INC
SNC LAVALIN,SNC - LAVALIN O&M
SNC LAVALIN,"SNC-LAVALIN INC., ENVIRONMENT DIVIS ION"
SNC LAVALIN,SNC Lavalin - ProFac
