d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,1064660.06,1095887.22
2_professional_services,2018-2019,1515636.72,1542130.34
2_professional_services,2019-2020,1842586.45,1826667.01
2_professional_services,2020-2021,344514.33,326711.02
2_professional_services,2021-2022,480853.56,448413.12
