owner_org,d_fiscal_year,total
cic,2019-2020,57470.923124999994
cic,2020-2021,912.2368749999999
dnd-mdn,2019-2020,29662.5
esdc-edsc,2020-2021,83047.93999999999
hc-sc,2017-2018,546736.5938322813
hc-sc,2018-2019,779526.7841749323
hc-sc,2019-2020,781662.4739945896
hc-sc,2020-2021,260554.15799819655
ic,2018-2019,270260.62608695653
ic,2019-2020,473279.37391304347
pc,2017-2018,291923.46307291667
pc,2018-2019,465292.8559895833
pc,2019-2020,466567.6309375
rcmp-grc,2017-2018,226000
vac-acc,2018-2019,556.4516129032257
vac-acc,2019-2020,33943.54838709677
