owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,58584.94,57247.73
aandc-aadnc,2017-2018,112050.17,115250.15
aandc-aadnc,2018-2019,19679.36,19927.97
csa-asc,2017-2018,164068223.65,169137594.77
csa-asc,2018-2019,165048856.44,168211844.06
csa-asc,2019-2020,162719583.78,161389335.41
csa-asc,2020-2021,215196630.43,204968831.31
csa-asc,2021-2022,218624430.40,203340476.60
csa-asc,2022-2023,94580184.45,84749063.38
dfatd-maecd,2017-2018,8451.81,8693.18
dfatd-maecd,2018-2019,68553.59,69867.29
dfatd-maecd,2019-2020,60289.60,59934.16
dfatd-maecd,2020-2021,11546.54,10880.02
dfatd-maecd,2021-2022,87801.79,81631.58
dfatd-maecd,2022-2023,87801.79,78565.41
dfo-mpo,2017-2018,167547.77,172411.03
dfo-mpo,2018-2019,161758.69,163800.25
dfo-mpo,2019-2020,140116.53,136918.35
dfo-mpo,2020-2021,694460.52,662043.04
dfo-mpo,2021-2022,1424064.03,1306962.60
dfo-mpo,2022-2023,1656170.32,1474355.80
dnd-mdn,2017-2018,37380061.77,38544061.80
dnd-mdn,2018-2019,42294515.95,43070152.00
dnd-mdn,2019-2020,39479791.76,39159210.11
dnd-mdn,2020-2021,44283961.14,42163182.34
dnd-mdn,2021-2022,38269819.46,35653894.82
dnd-mdn,2022-2023,20814599.51,18647099.64
ec,2017-2018,26250.00,27059.49
ec,2018-2019,8064.00,8139.33
ec,2019-2020,51640.23,50940.23
ec,2020-2021,10681.36,10286.93
ec,2022-2023,608787.42,539705.31
isc-sac,2020-2021,36792.00,34668.21
isc-sac,2022-2023,19384.79,17196.67
nrc-cnrc,2017-2018,1116265.50,1151079.52
nrc-cnrc,2018-2019,920460.50,938572.19
nrc-cnrc,2019-2020,1053251.07,1040951.49
nrc-cnrc,2020-2021,1351194.11,1285384.80
nrc-cnrc,2021-2022,2382576.93,2210885.71
nrc-cnrc,2022-2023,4248505.38,3798135.70
nrcan-rncan,2017-2018,2527864.81,2605688.84
nrcan-rncan,2018-2019,1814308.12,1846774.19
nrcan-rncan,2019-2020,1938497.30,1919297.67
nrcan-rncan,2020-2021,1588588.13,1507647.57
nrcan-rncan,2021-2022,1412437.73,1314215.09
nrcan-rncan,2022-2023,3697793.89,3308356.03
pc,2017-2018,90957.43,93854.29
pc,2018-2019,33828.47,34731.58
pc,2019-2020,34411.16,34083.25
pc,2020-2021,117036.79,111342.88
pc,2021-2022,2291603.01,2072847.20
pc,2022-2023,273169.78,242502.35
statcan,2019-2020,185840.55,183175.77
statcan,2020-2021,222480.12,212206.57
statcan,2021-2022,238481.54,222881.07
statcan,2022-2023,11616.20,10431.70
tc,2021-2022,205123.73,188464.89
tc,2022-2023,367010.59,328402.62
