normalized_vendor_name,original_vendor_name
SIMEX DEFENCE,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.
SIMEX DEFENCE,Simex Defence Inc
SIMEX DEFENCE,SIMEX EQUIPMENT INC
SIMEX DEFENCE,SIMEX EQUIPMENT INC.
SIMEX DEFENCE,SIMEX DEFENCE INC
SIMEX DEFENCE,SIMEX Defence Inc
SIMEX DEFENCE,Simex Defence Inc.
SIMEX DEFENCE,Simex Defense Inc.
SIMEX DEFENCE,Simex Defense Inc
SIMEX DEFENCE,Simex Denfence Inc.
SIMEX DEFENCE,SIMEX DEFENCE INC.
SIMEX DEFENCE,Simex Defence
SIMEX DEFENCE,Simex Equipment Inc
SIMEX DEFENCE,simex
SIMEX DEFENCE,SIMEX DEFENCE
SIMEX DEFENCE,Simex defense Inc.
SIMEX DEFENCE,Simex Defence INC
SIMEX DEFENCE,SIMEX DEFFENCE INC.
SIMEX DEFENCE,"Simex Defence, inc."
SIMEX DEFENCE,DEFENSE SIMEX INC
SIMEX DEFENCE,SIMEX
SIMEX DEFENCE,simex defence inc
SIMEX DEFENCE,SIMEX DEFENSE
SIMEX DEFENCE,Simex
SIMEX DEFENCE,Simex Defense
SIMEX DEFENCE,SIMEX Defence Inc.
SIMEX DEFENCE,Simex Defence inc.
SIMEX DEFENCE,"Simex Defence, Inc."
SIMEX DEFENCE,Simex Defence Limited
SIMEX DEFENCE,Simex Defence Incorporated
SIMEX DEFENCE,Simec Defence
SIMEX DEFENCE,SIMEX  DEFENCE INC.
SIMEX DEFENCE,SIMEX INC
SIMEX DEFENCE,SImex Deence Inc
SIMEX DEFENCE,Simes Defence Inc.
SIMEX DEFENCE,Simex Defence.
SIMEX DEFENCE,LES INDUSTRIES SIMEXCO INC
SIMEX DEFENCE,SIMEX DEFENSE INC
SIMEX DEFENCE,SIMEX DEFENSE INC.
SIMEX DEFENCE,SIMEX Defense Inc.
SIMEX DEFENCE,Sixmex Defence Inc.
SIMEX DEFENCE,Simex Defence. Inc.
SIMEX DEFENCE,Simex Defence INC.
SIMEX DEFENCE,SImex Defence Inc.
SIMEX DEFENCE,Simex Defence inc
SIMEX DEFENCE,SIMEX DEFENCE inc
SIMEX DEFENCE,"SIMEX DEFENCE INC., 216 BRUNSWICK BLVD"
SIMEX DEFENCE,"Simex Defence Inc., 216 Brunswick Blvd"
SIMEX DEFENCE,SIMEX DEFENCE ONC
SIMEX DEFENCE,Simex Defences Inc.
SIMEX DEFENCE,SIMEX Defense Inc
SIMEX DEFENCE,simex Defence
SIMEX DEFENCE,"SIMEX DEFENCE,INC.,"
SIMEX DEFENCE,SIMEX DEFENCE INC./ DEFENSE SIMEX INC.
SIMEX DEFENCE,SIMEX DEFENCE INC .
SIMEX DEFENCE,"Simex Defence, Inc"
SIMEX DEFENCE,SIMEX DEFENCE iNC
SIMEX DEFENCE,SIMEX Inc
SIMEX DEFENCE,Simex defence
SIMEX DEFENCE,Simex Defence INc
SIMEX DEFENCE,Simex defence Inc
SIMEX DEFENCE,Simex Defences Inc
