d_most_recent_category,total,percentage
11_defence,40322813.74,0.4703
6_industrial_products_and_services,37857605.82,0.4415
1_facilities_and_construction,5356557.92,0.0625
5_transportation_and_logistics,1920079.78,0.0224
3_information_technology,194317.80,0.0023
2_professional_services,45120.89,5e-4
10_office_management,40371.16,5e-4
4_medical,4164.52,0
