d_fiscal_year,total,total_constant_2019_dollars
2017-2018,24057160.78,24685876.72
2018-2019,21700368.03,22047741.22
2019-2020,16281466.57,16169293.87
2020-2021,9994213.93,9490838.47
2021-2022,14609599.64,13557083.70
