d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1038763.6724962139
1_facilities_and_construction,2018-2019,929453.8318042252
1_facilities_and_construction,2019-2020,677656.5775008904
1_facilities_and_construction,2020-2021,879111.9321633759
10_office_management,2017-2018,125975.0280534063
10_office_management,2019-2020,5435.347222222222
10_office_management,2020-2021,14131.902777777777
11_defence,2017-2018,13636661.50046461
11_defence,2018-2019,10419174.593759697
11_defence,2019-2020,6239467.323609206
11_defence,2020-2021,4456213.562555534
2_professional_services,2017-2018,45120.88911111111
3_information_technology,2017-2018,17372.45556771546
3_information_technology,2018-2019,102265.98999999999
3_information_technology,2019-2020,36164.43
3_information_technology,2020-2021,38514.92
4_medical,2017-2018,4164.519083969466
5_transportation_and_logistics,2017-2018,34953.91494402986
5_transportation_and_logistics,2018-2019,457565.3386493506
5_transportation_and_logistics,2019-2020,886029.8513506494
5_transportation_and_logistics,2020-2021,153011.59
6_industrial_products_and_services,2017-2018,9160741.862514727
6_industrial_products_and_services,2018-2019,9791908.279878601
6_industrial_products_and_services,2019-2020,8436713.042788684
6_industrial_products_and_services,2020-2021,4354254.458301675
