d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,449064.36,454737.33
2_professional_services,2019-2020,1088460.62,1079778.00
2_professional_services,2020-2021,636422.33,607554.56
2_professional_services,2021-2022,44293.82,40040.91
2_professional_services,2022-2023,329943.80,295235.09
3_information_technology,2017-2018,1852502.76,1909665.50
3_information_technology,2018-2019,673010.81,688919.12
3_information_technology,2020-2021,616665.74,586226.17
3_information_technology,2021-2022,1268539.66,1179339.23
3_information_technology,2022-2023,1249400.47,1117956.68
