owner_org,d_fiscal_year,total
cta-otc,2017-2018,29602.654434537777
cta-otc,2018-2019,29602.654434537777
cta-otc,2019-2020,29683.757597372125
cta-otc,2020-2021,29602.654434537777
hc-sc,2018-2019,20306.600985221678
hc-sc,2019-2020,127723.39901477832
ic,2018-2019,188.88000000000002
ic,2019-2020,11645.449999999999
ocol-clo,2020-2021,0
osfi-bsif,2017-2018,262634.73560794047
osfi-bsif,2018-2019,262634.73560794047
osfi-bsif,2019-2020,263354.28282878414
osfi-bsif,2020-2021,334558.46163533774
phac-aspc,2018-2019,84750
phac-aspc,2019-2020,78535
pwgsc-tpsgc,2018-2019,3158.508471910113
pwgsc-tpsgc,2019-2020,3147696.030151375
pwgsc-tpsgc,2020-2021,5830041.160998756
statcan,2019-2020,367250
wage,2019-2020,25000
wage,2020-2021,225205.47945205477
