d_fiscal_year,total,total_constant_2019_dollars
2017-2018,28250.00,29136.02
2018-2019,186446.11,189996.22
2019-2020,25740.61,25535.28
2020-2021,105001.05,99994.67
2021-2022,132559601.58,122282652.33
2022-2023,87480978.26,78912713.85
