d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2022-2023,21443.70,19033.45
10_office_management,2021-2022,22178.62,20049.12
10_office_management,2022-2023,930499.01,826332.44
2_professional_services,2020-2021,12108.52,11513.31
2_professional_services,2021-2022,582772.38,536793.97
2_professional_services,2022-2023,1726383.44,1539313.49
3_information_technology,2017-2018,3941.65,4063.16
3_information_technology,2018-2019,4657.66,4746.91
3_information_technology,2019-2020,4670.42,4633.16
3_information_technology,2020-2021,585506.20,551755.07
3_information_technology,2021-2022,743911.97,697757.57
3_information_technology,2022-2023,2347940.05,2100042.16
6_industrial_products_and_services,2022-2023,27723.96,24629.20
7_travel,2022-2023,10500.00,9484.28
8_security_and_protection,2022-2023,11025.00,9865.22
9_human_capital,2020-2021,12537.50,11813.79
9_human_capital,2021-2022,284720.41,264173.35
9_human_capital,2022-2023,451263.06,402812.37
