d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2021-2022,81233.54,74424.71
it_consulting_services,2022-2023,168320.45,150338.57
it_devices_equipment,2021-2022,557059.50,524792.38
it_devices_equipment,2022-2023,1715559.22,1538235.23
it_other,2021-2022,13698.47,12865.00
it_other,2022-2023,45425.88,40199.42
it_software_licensing,2017-2018,3941.65,4063.16
it_software_licensing,2018-2019,4657.66,4746.91
it_software_licensing,2019-2020,4670.42,4633.16
it_software_licensing,2020-2021,585506.20,551755.07
it_software_licensing,2021-2022,91920.46,85675.49
it_software_licensing,2022-2023,418634.50,371268.94
