d_fiscal_year,total,total_constant_2019_dollars
2017-2018,108987.34,112099.85
2018-2019,307792.83,313797.22
2019-2020,459196.05,452381.53
2020-2021,270365.43,256362.17
2021-2022,1059197.48,971856.62
2022-2023,2547117.78,2270068.08
