d_most_recent_category,total,percentage
1_facilities_and_construction,885888122.54,0.8988
3_information_technology,68084457.54,0.0691
2_professional_services,21989588.90,0.0223
10_office_management,4075135.25,0.0041
9_human_capital,3171118.37,0.0032
8_security_and_protection,1942620.44,0.002
6_industrial_products_and_services,272847.67,3e-4
5_transportation_and_logistics,133140.13,1e-4
7_travel,45886.92,0
