owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2018-2019,1246539.59,1270346.19
csc-scc,2017-2018,12394.69,12755.35
csc-scc,2018-2019,21042.15,21426.78
csc-scc,2019-2020,17698.46,17610.16
csc-scc,2021-2022,505236.33,465719.92
csps-efpc,2019-2020,15688.14,15442.28
csps-efpc,2020-2021,28207.74,26892.54
csps-efpc,2021-2022,12596.88,11963.65
dnd-mdn,2017-2018,990082.00,1018975.17
dnd-mdn,2018-2019,408730.59,414867.94
dnd-mdn,2019-2020,553715.31,551198.44
dnd-mdn,2020-2021,119762.22,114443.45
elections,2019-2020,67493.50,67093.64
hc-sc,2017-2018,63619.75,65385.22
hc-sc,2018-2019,215082.06,219059.20
hc-sc,2019-2020,209349.39,207669.34
hc-sc,2020-2021,208777.40,199043.04
hc-sc,2021-2022,208777.40,195365.76
pc,2018-2019,122640.32,124019.90
pwgsc-tpsgc,2017-2018,332559.00,344115.43
pwgsc-tpsgc,2019-2020,51435.95,51623.04
