d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1398655.44,1433334.65
2018-2019,2014034.71,2044154.69
2019-2020,915380.75,913555.73
2020-2021,356747.36,350262.30
2021-2022,726610.61,469367.59
