owner_org,d_fiscal_year,total
cic,2018-2019,1246539.59
csc-scc,2017-2018,12394.689402480271
csc-scc,2018-2019,21042.147125140924
csc-scc,2019-2020,17698.463472378804
csps-efpc,2019-2020,15688.139917920655
csps-efpc,2020-2021,28207.739261285908
dnd-mdn,2017-2018,990081.9999999999
dnd-mdn,2018-2019,408730.59
dnd-mdn,2019-2020,553715.3067346938
dnd-mdn,2020-2021,119762.22326530612
elections,2019-2020,67493.5
hc-sc,2017-2018,63619.750081967206
hc-sc,2018-2019,215082.06134191013
hc-sc,2019-2020,209349.3943044907
hc-sc,2020-2021,208777.40142387734
pc,2018-2019,122640.32
pwgsc-tpsgc,2017-2018,332559
pwgsc-tpsgc,2019-2020,51435.950000000004
