d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7195854.23,7416353.92
2018-2019,7199458.93,7331009.00
2019-2020,7208893.70,7151055.90
2020-2021,8673601.63,8271770.61
2021-2022,6364961.29,6004792.29
