d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2100942.78,2165885.18
1_facilities_and_construction,2018-2019,2103542.36,2143852.84
1_facilities_and_construction,2022-2023,2096053.34,1875557.32
6_industrial_products_and_services,2020-2021,2162578.58,2059468.31
