d_fiscal_year,total,total_constant_2019_dollars
2017-2018,877447.45,899939.07
2018-2019,594291.39,602457.06
2019-2020,1334961.30,1317161.79
2020-2021,677863.12,645985.36
2021-2022,99387.80,93276.20
