d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,11076.61,10151.42
1_facilities_and_construction,2022-2023,16592.35,14709.28
10_office_management,2018-2019,10001.29,10193.33
11_defence,2022-2023,14454.32,12791.29
3_information_technology,2017-2018,18926.37,19542.85
6_industrial_products_and_services,2017-2018,73710.43,75981.41
6_industrial_products_and_services,2018-2019,198618.02,201157.74
6_industrial_products_and_services,2019-2020,342045.32,334697.41
6_industrial_products_and_services,2020-2021,1314783.46,1247593.78
6_industrial_products_and_services,2021-2022,850690.47,778134.45
6_industrial_products_and_services,2022-2023,682122.82,604408.77
