d_fiscal_year,total,total_constant_2019_dollars
2017-2018,92636.80,95524.26
2018-2019,208619.31,211351.06
2019-2020,342045.32,334697.41
2020-2021,1314783.46,1247593.78
2021-2022,861767.08,788285.87
2022-2023,713169.50,631909.34
