d_fiscal_year,total,total_constant_2019_dollars
2017-2018,23220.00,23940.38
2018-2019,130591.08,132930.81
2019-2020,213652.11,211590.39
2020-2021,600053.37,570988.58
2021-2022,1553233.63,1446284.04
