owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,11968.20,10879.38
aafc-aac,2022-2023,141662.26,126190.13
aandc-aadnc,2022-2023,34918.19,31202.34
acoa-apeca,2020-2021,23000.00,21672.34
acoa-apeca,2022-2023,10925.00,9770.94
cfia-acia,2021-2022,24388.82,22371.51
cfia-acia,2022-2023,46852.21,41923.56
cic,2020-2021,7476.58,7045.00
cic,2021-2022,45354.05,42017.42
cic,2022-2023,228215.52,203694.15
cra-arc,2022-2023,51910.47,45937.93
csa-asc,2018-2019,17422.50,17687.86
csa-asc,2020-2021,10698.42,10188.33
csa-asc,2021-2022,89824.23,81475.06
csps-efpc,2021-2022,20799.12,19285.68
csps-efpc,2022-2023,20088.46,17875.32
dfatd-maecd,2018-2019,24437.50,24777.05
dfatd-maecd,2019-2020,49861.69,49040.90
dfatd-maecd,2020-2021,82343.46,77985.19
dfatd-maecd,2021-2022,309123.90,286420.57
dfatd-maecd,2022-2023,377109.22,336421.12
dfo-mpo,2017-2018,14375.00,14821.43
dfo-mpo,2018-2019,57630.00,59083.28
dfo-mpo,2019-2020,46440.10,46094.06
dfo-mpo,2020-2021,140638.66,132771.76
dfo-mpo,2021-2022,87123.49,79993.00
dfo-mpo,2022-2023,115699.79,103430.83
dnd-mdn,2018-2019,2102.50,2122.14
dnd-mdn,2019-2020,18321.81,18175.65
dnd-mdn,2020-2021,23559.41,22417.36
dnd-mdn,2021-2022,22743.07,21185.58
dnd-mdn,2022-2023,165908.48,147849.01
ec,2017-2018,8845.00,9122.41
ec,2021-2022,59850.93,55517.73
ec,2022-2023,67217.20,60146.23
elections,2020-2021,24689.85,23517.75
elections,2021-2022,15300.75,14452.48
elections,2022-2023,19598.04,17403.11
fin,2021-2022,9464.68,8682.89
fin,2022-2023,17083.36,15292.49
hc-sc,2018-2019,10419.63,10584.53
hc-sc,2019-2020,18704.94,18555.73
hc-sc,2020-2021,70767.43,67429.64
hc-sc,2021-2022,286771.94,266301.26
hc-sc,2022-2023,100330.13,89662.26
ic,2019-2020,9917.57,9822.17
ic,2020-2021,15211.54,14475.35
ic,2021-2022,22502.17,20801.19
ic,2022-2023,18130.21,16222.96
infc,2020-2021,191.08,180.05
infc,2021-2022,6974.45,6484.33
infc,2022-2023,6974.45,6240.77
irb-cisr,2020-2021,20559.92,19548.34
irb-cisr,2021-2022,35210.61,32808.77
irb-cisr,2022-2023,269120.15,239917.70
isc-sac,2020-2021,61722.10,58788.51
isc-sac,2021-2022,62928.95,58506.66
isc-sac,2022-2023,67399.77,60265.52
jus,2022-2023,10662.25,9453.40
lac-bac,2022-2023,4548.08,4028.15
nrcan-rncan,2018-2019,12989.24,13162.90
nrcan-rncan,2019-2020,26708.22,26495.17
nrcan-rncan,2020-2021,43725.64,41636.26
nrcan-rncan,2021-2022,55451.55,51685.32
nrcan-rncan,2022-2023,108611.94,97225.48
pc,2021-2022,36217.13,33303.65
pc,2022-2023,44621.28,39667.84
pch,2022-2023,21354.85,19070.76
pco-bcp,2020-2021,19465.41,18545.54
pco-bcp,2021-2022,24713.78,22869.45
pco-bcp,2022-2023,52207.55,46756.74
phac-aspc,2021-2022,13828.36,12759.86
phac-aspc,2022-2023,6121.64,5525.35
psc-cfp,2021-2022,1118.70,1011.28
psc-cfp,2022-2023,28047.30,25107.87
pwgsc-tpsgc,2019-2020,24706.24,24509.16
pwgsc-tpsgc,2020-2021,25305.92,24092.65
pwgsc-tpsgc,2021-2022,115364.25,106506.51
pwgsc-tpsgc,2022-2023,266912.26,238382.56
rcmp-grc,2020-2021,30980.83,29192.49
rcmp-grc,2021-2022,62673.29,57906.68
rcmp-grc,2022-2023,114717.87,102650.04
tbs-sct,2021-2022,3700.29,3345.00
tbs-sct,2022-2023,31257.55,27882.87
tsb-bst,2020-2021,1552.96,1467.24
tsb-bst,2021-2022,5347.46,4971.67
tsb-bst,2022-2023,5347.46,4784.93
vac-acc,2018-2019,5589.71,5641.93
vac-acc,2019-2020,18991.54,18924.04
vac-acc,2021-2022,128110.00,119107.15
vac-acc,2022-2023,116711.47,103991.51
wage,2022-2023,3726.34,3302.99
