d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,2102.50,2120.43
11_defence,2019-2020,18321.81,18174.77
11_defence,2020-2021,4555.42,4293.01
2_professional_services,2017-2018,8845.00,9124.99
2_professional_services,2018-2019,52279.63,53003.30
2_professional_services,2019-2020,18704.94,18554.83
2_professional_services,2020-2021,145405.36,138434.05
2_professional_services,2021-2022,311941.60,289648.24
3_information_technology,2017-2018,14375.00,14815.39
3_information_technology,2018-2019,76208.95,77807.08
3_information_technology,2019-2020,176625.36,174860.78
3_information_technology,2020-2021,367065.32,349228.26
3_information_technology,2021-2022,1173703.14,1093845.65
9_human_capital,2020-2021,83027.26,79033.27
9_human_capital,2021-2022,67588.89,62790.15
