d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,718265.77,736878.39
1_facilities_and_construction,2018-2019,718265.77,729435.87
1_facilities_and_construction,2019-2020,720233.63,714155.59
1_facilities_and_construction,2020-2021,718265.77,682833.93
1_facilities_and_construction,2021-2022,718265.77,666870.27
3_information_technology,2021-2022,4278.70,3864.52
