d_fiscal_year,total,total_constant_2019_dollars
2017-2018,718265.77,736878.39
2018-2019,718265.77,729435.87
2019-2020,720233.63,714155.59
2020-2021,718265.77,682833.93
2021-2022,722544.48,670734.79
