d_most_recent_category,total,percentage
5_transportation_and_logistics,1268064.10,0.4213
2_professional_services,1227261.63,0.4078
6_industrial_products_and_services,231120.67,0.0768
1_facilities_and_construction,134122.84,0.0446
3_information_technology,84637.39,0.0281
9_human_capital,64499.25,0.0214
