d_vendor_name,overall_total
FELIX TECHNOLOGY,557903.60
RAYMOND CHABOT GRANT THORNTON,166788.00
LUMINA IT,99436.32
STRATOS,74305.50
LOTEK WIRELESS,42266.25
QMR,39324.00
SAMSON ASSOCIES,29916.06
GOSS GILROY,29250.51
UNIVERSITY OF WATERLOO,27952.25
UNIVERSITY OF GUELPH,24921.00
MAXSYS STAFFING AND CONSULTING,14746.50
THE RIGHT DOOR,10243.74
