d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,70657.31,73001.48
1_facilities_and_construction,2019-2020,181007.02,176695.29
1_facilities_and_construction,2020-2021,971581.78,926281.26
1_facilities_and_construction,2021-2022,971581.78,909168.38
2_professional_services,2019-2020,100444.44,99591.78
2_professional_services,2020-2021,12555.56,11832.30
