owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2020-2021,11710.89,11107.10
dfo-mpo,2017-2018,695601.56,716706.64
dfo-mpo,2018-2019,205228.83,208520.09
dfo-mpo,2019-2020,1227558.83,1207600.27
dfo-mpo,2020-2021,1283952.68,1224349.37
dfo-mpo,2021-2022,2081184.64,1928911.09
dnd-mdn,2017-2018,8120.60,8344.38
dnd-mdn,2018-2019,347978.53,352311.70
dnd-mdn,2019-2020,60265.30,60484.50
pc,2017-2018,11032.51,11336.53
pc,2018-2019,43050.00,43417.14
pc,2019-2020,13184.77,12870.70
pc,2020-2021,92138.14,87666.95
pwgsc-tpsgc,2018-2019,11478.65,11616.34
