d_fiscal_year,total,total_constant_2019_dollars
2017-2018,714754.67,736683.12
2018-2019,607736.01,616436.08
2019-2020,1301008.90,1281404.82
2020-2021,1387801.71,1318746.25
2021-2022,2081184.64,1916865.81
2022-2023,865075.32,770731.48
