d_fiscal_year,total,total_constant_2019_dollars
2018-2019,191370.34,195414.87
2019-2020,84112.33,82603.27
2020-2021,590063.96,559625.14
2021-2022,460073.13,423860.55
2022-2023,4083172.14,3621701.57
