d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2022-2023,39487.00,35060.86
3_information_technology,2019-2020,13074.10,12775.68
3_information_technology,2020-2021,52468.24,49948.88
3_information_technology,2021-2022,92854.77,87283.84
3_information_technology,2022-2023,127160.36,112835.72
6_industrial_products_and_services,2018-2019,5927.09,6040.67
6_industrial_products_and_services,2019-2020,71038.23,69827.59
6_industrial_products_and_services,2020-2021,537595.72,509676.27
6_industrial_products_and_services,2021-2022,367218.36,336576.71
6_industrial_products_and_services,2022-2023,3916524.78,3473804.99
8_security_and_protection,2018-2019,185443.25,189374.21
