normalized_vendor_name,original_vendor_name
GARTNER,GARTNER CANADA CO.
GARTNER,Gartner Canada
GARTNER,GARTNER CANADA
GARTNER,GARTNER GROUP CANADA CO.
GARTNER,GARTNER CANADA CO
GARTNER,Gartner Canada Co.
GARTNER,Gartner Group Canada Co.
GARTNER,Gartner Group Canada Co
GARTNER,GARTNER GROUP CANADA CO
GARTNER,"GARTNER CANADA, CO."
GARTNER,"Gartner Canada, Co."
GARTNER,GARTNER GROUP OF CANADA
GARTNER,GARTNER GROUP
GARTNER,GARTNER CANADA INC.
GARTNER,Gartner Canada Co
GARTNER,GARTNER GROUP CANADA
GARTNER,GARTNER  CANADA CO.
GARTNER,"GARTNER CANADA, CO"
GARTNER,"Gartner Canada , Co"
GARTNER,"GARTNER CANADA CO - TORONTO, ON"
GARTNER,"GARTNER CANADA CO - OTTAWA, ON"
GARTNER,GARTNER CA CO.
GARTNER,Gartner Canada CO.
GARTNER,Gartner Canada Inc.
GARTNER,Gartner Group
GARTNER,CEB INC
GARTNER,Gartner Canada. Co
GARTNER,GARTNER INC.
GARTNER,CEB INC.
GARTNER,CEB Inc.
GARTNER,Gartner Canada CO
GARTNER,"GARTNER, INC."
GARTNER,Gartner
GARTNER,Gartner Group Canada
GARTNER,GARTNERGROUP INC.
GARTNER,"GARTNER, CANADA CO."
GARTNER,GARTNER
GARTNER,Gartner Group Canada Inc
GARTNER,GARTNER CANADA  CO.
GARTNER,GARTNER GROUP CANADA INC
GARTNER,Gartner Group Canada CO
GARTNER,"Gartner Canda, Co."
GARTNER,CEB GLOBAL LTD.
GARTNER,The Gartner Group Canada Co.
GARTNER,GARTNER Canada Co.
GARTNER,"CEB, INC."
GARTNER,Gartner group
GARTNER,CEB Inc
GARTNER,Gartner Group Canada co
GARTNER,GARTNER GROUP INC.
GARTNER,Ceb Inc.
GARTNER,CEB/Gartner
GARTNER,GARTNER CANADA C.
GARTNER,CEB GLOBAL LIMITED
GARTNER,Gartner Group Canada Inc.
GARTNER,"Canada Co, Gartner Canada, Co."
