d_most_recent_category,total,percentage
3_information_technology,79806254.07,0.3528
2_professional_services,76966964.32,0.3403
9_human_capital,60048153.03,0.2655
11_defence,5960111.61,0.0263
10_office_management,1816025.32,0.008
1_facilities_and_construction,834798.27,0.0037
7_travel,372790.58,0.0016
6_industrial_products_and_services,328827.61,0.0015
0_other,64468.03,3e-4
