d_fiscal_year,total,total_constant_2019_dollars
2017-2018,26965007.57,27779632.10
2018-2019,42027257.92,42737554.16
2019-2020,42760808.94,42302618.78
2020-2021,59656183.01,56671351.59
2021-2022,55115779.95,51074788.00
2022-2023,65877373.53,58901336.89
