d_fiscal_year,total,total_constant_2019_dollars
2017-2018,889323.62,912358.11
2018-2019,994905.88,1007817.24
2019-2020,1349816.59,1346748.50
2020-2021,1738232.11,1680898.22
2021-2022,1783410.55,696910.99
