owner_org,d_fiscal_year,total
aafc-aac,2018-2019,302065.76076555025
aafc-aac,2019-2020,699721.9521531101
aafc-aac,2020-2021,697810.1435406698
cbsa-asfc,2017-2018,591655.5534054054
cbsa-asfc,2018-2019,591655.5534054054
cbsa-asfc,2019-2020,593276.5275243244
cbsa-asfc,2020-2021,591655.5534054054
cfia-acia,2020-2021,118254.5
cra-arc,2019-2020,24521
dfatd-maecd,2019-2020,12098.088266666666
dfatd-maecd,2020-2021,380701.87471698696
dnd-mdn,2019-2020,153278.748502994
dnd-mdn,2020-2021,37747.751497005986
elections,2017-2018,240087.52926484446
elections,2018-2019,240087.52926484446
elections,2019-2020,145831.03721960416
esdc-edsc,2018-2019,568878.4855800575
esdc-edsc,2019-2020,1315865.005599233
esdc-edsc,2020-2021,1312269.746021093
fcac-acfc,2017-2018,24860
jus,2017-2018,137946.63895265423
jus,2018-2019,216501.79514255543
jus,2019-2020,366850.2639915523
jus,2020-2021,365847.94086589233
lac-bac,2017-2018,9480.956896551725
lac-bac,2018-2019,50290.293103448275
lac-bac,2019-2020,500000
ocol-clo,2020-2021,90315.25000000001
pwgsc-tpsgc,2017-2018,35964.35417322835
ssc-spc,2017-2018,381135.837322468
ssc-spc,2018-2019,2467458.8118431442
ssc-spc,2019-2020,281127.53649212944
