d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1421130.87,1457939.01
2018-2019,4436938.23,4500100.21
2019-2020,4092570.16,4058491.40
2020-2021,3594602.76,3417536.55
2021-2022,2414253.52,2241177.27
