d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,79100.00,80973.82
11_defence,2020-2021,188711.55,177694.19
11_defence,2021-2022,1110963.13,869067.16
2_professional_services,2017-2018,803843.08,823991.28
2_professional_services,2018-2019,1258674.18,1277427.90
2_professional_services,2019-2020,1224335.58,1213572.82
2_professional_services,2020-2021,1764316.76,1674244.77
2_professional_services,2021-2022,2407668.89,1698175.36
3_information_technology,2017-2018,1074676.76,1102188.61
3_information_technology,2018-2019,2262040.14,2295424.33
3_information_technology,2019-2020,2587590.97,2565079.26
3_information_technology,2020-2021,2805087.47,2664888.78
3_information_technology,2021-2022,3685541.73,2863866.56
