d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1957619.84,2004724.79
2018-2019,3520714.32,3566784.68
2019-2020,3811926.55,3804054.49
2020-2021,4758115.77,4628339.11
2021-2022,7204173.76,5272146.51
