d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,32205.694672131147
11_defence,2019-2020,51011.154672131146
11_defence,2020-2021,207626.09545025823
2_professional_services,2018-2019,5426.047972602739
2_professional_services,2019-2020,19024.66202739726
2_professional_services,2020-2021,15820.000000000002
3_information_technology,2017-2018,4726701.748564702
3_information_technology,2018-2019,3007374.1093431464
3_information_technology,2019-2020,5271302.347362547
3_information_technology,2020-2021,8025528.953677211
