d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,32205.69,32614.57
11_defence,2019-2020,51011.15,50608.07
11_defence,2020-2021,207626.10,198146.19
11_defence,2021-2022,285517.50,267138.13
2_professional_services,2018-2019,5426.05,5472.32
2_professional_services,2019-2020,19024.66,18958.75
2_professional_services,2020-2021,15820.00,15199.39
3_information_technology,2017-2018,5291701.75,5453268.93
3_information_technology,2018-2019,3572374.11,3641033.79
3_information_technology,2019-2020,5365727.00,5305566.28
3_information_technology,2020-2021,8025528.95,7649031.66
3_information_technology,2021-2022,6518072.20,6114491.61
