d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,856392.77,875109.31
1_facilities_and_construction,2018-2019,355951.20,360675.07
1_facilities_and_construction,2019-2020,966394.42,964162.36
1_facilities_and_construction,2020-2021,1122005.42,1098429.54
1_facilities_and_construction,2021-2022,1205077.45,852320.67
10_office_management,2017-2018,14908.81,15172.29
11_defence,2017-2018,4000961.54,4108209.40
11_defence,2018-2019,3014423.08,3055934.26
11_defence,2020-2021,325690.19,317082.59
6_industrial_products_and_services,2017-2018,33530688.45,34429475.02
6_industrial_products_and_services,2018-2019,33973013.90,34407205.65
6_industrial_products_and_services,2019-2020,33833233.25,33762578.24
6_industrial_products_and_services,2020-2021,33635029.48,32928376.88
6_industrial_products_and_services,2021-2022,26364204.32,23952609.41
