d_fiscal_year,total,total_constant_2019_dollars
2017-2018,933490.35,961391.62
2018-2019,1370206.84,1391435.44
2019-2020,1964481.03,1944396.93
2020-2021,1988627.08,1894946.88
2021-2022,2256864.62,2100659.87
