d_vendor_name,overall_total
EBERHARD VON HUENE ASSOCIATES,621079.42
CRYPTOMILL TECHNOLOGIES,615644.74
ELSEVIER,587678.16
PALADIN GROUP,584779.64
ORBIS RISK CONSULTING,573925.88
ALGONQUIN COLLEGE,567156.45
VERSATIL BPI,551966.47
ENVIRONICS RESEARCH GROUP,551468.00
PAL AEROSPACE,544145.62
JANE S GROUP UK,539860.34
TURTLE ISLAND STAFFING,525311.30
MISHKUMI TECHNOLOGIES,522309.29
FORD MOTOR COMPANY,502131.82
CARON PROFESSIONAL LINGUISTIC,493683.43
JASCO APPLIED SCIENCES CANADA,492952.39
MEDIA Q,455006.30
WORKDYNAMICS TECHNOLOGIES,454678.00
IPSOS,449344.50
BANFIELD SEGUIN,448074.10
METTLER TOLEDO,434235.75
CONTRACT COMMUNITY,427437.11
"NATTIQ",420539.54
CONFERENCE BOARD OF CANADA,415149.49
GOSS GILROY,400704.30
HYPERACTIVE PRODUCTIONS,398723.96
INFO TECH RESEARCH GROUP,393910.64
TEKNION,379594.46
WTB LANGUAGE GROUP,370238.27
NEWS CANADA,365706.38
MICHAEL WAGER CONSULTING,359085.28
HEWLETT PACKARD,348369.57
STONEWORKS TECHNOLOGIES,347595.87
QUANTUM MANAGEMENT SERVICES,343941.85
PITNEY BOWES,333754.42
ITEX,333317.48
MELTWATER,327582.15
IQVIA,325804.98
INSA,315444.61
DLS TECHNOLOGY,306448.76
THE RIGHT DOOR CONSULTING,305245.44
SECUREKEY TECHNOLOGIES,300811.65
HACKETT CONSULTING,297879.98
TAG HR,295964.69
DARE HUMAN RESOURCES,295262.11
NOVA NETWORKS,292994.13
QUORUS CONSULTING GROUP,290247.71
THOMAS SCHMIDT,285639.29
LANGUAGE RESEARCH DEVELOPMENT GROUP,272796.29
BEVA GLOBAL MANAGEMENT,258793.53
TANKATEK,254801.73
TOYOTA,252226.14
SAS INSTITUTE,242481.40
STIFF SENTENCES,240329.61
SNC LAVALIN,233301.44
GUILLEVIN INTERNATIONAL,231839.81
FCA CANADA,229054.20
FERENCE COMPANY CONSULTING,228203.50
EVALUATION PERSONNEL SELECTION,226670.99
CBCI TELECOM,225333.30
PRA,224327.60
CARLETON ELECTRIC,223256.93
MITSUBISHI MOTOR SALES,219952.70
THYSSENKRUPP ELEVATOR,217141.93
ANIXTER,213057.68
OPENFRAME TECHNOLOGIES,212214.00
THE MATHWORKS,208730.83
ANALYTICAL GRAPHICS,208254.93
ECOLE DE LANGUES LA CITE,206501.20
ANSYS CANADA,205502.21
ALCAIDE WEBSTER ARCHITECTS,200676.41
EKOS RESEARCH ASSOCIATES,197066.12
LEAN AGILITY,196922.29
AMERICAN CHEMICAL SOCIETY,187732.87
BELL CANADA,187446.38
WSP,182368.60
JLR,182130.32
GLASSHOUSE SYSTEMS,177522.11
PROSCI CANADA,176398.75
IFATHOM,174233.00
LANSDOWNE TECHNOLOGIES,172464.30
GATESTONE,172462.50
"NAVPOINT CONSULTING GROUP",170443.42
GRAND TOY,168535.67
NISSAN CANADA,167872.65
STRATOS,166563.13
PRINTERS PLUS,163649.64
BDO CANADA,151444.98
INSTITUTE ON GOVERNANCE,147975.00
GLOBAL KNOWLEDGE,144737.48
FAST TRACK STAFFING,144103.25
CLOSEREACH,142077.02
MODERN NIAGARA OTTAWA,141604.34
PORTAGE PERSONNEL,138340.46
ARI FINANCIAL SERVICES,138083.61
UNIVERSITY OF OTTAWA,137859.23
ACOSYS CONSULTING SERVICES,136888.20
ITEL NETWORKS,136259.11
MESSA COMPUTING,134244.00
TERAMACH TECHNOLOGIES,132622.65
MARKIT GROUP,132277.07
JCB,131940.29
OTIS ELEVATOR,129870.23
DOCUMENS TRADUCTION,126150.72
GENESIS INTEGRATION,125480.85
WASTE MANAGEMENT OF CANADA,121562.84
PURESPIRIT SOLUTIONS,120385.94
LEXISNEXIS CANADA,114212.91
CBI MILLWRIGHT SERVICES,111896.19
ACART COMMUNICATIONS,110819.10
JUMPING ELEPHANTS,110583.21
ZERNAM ENTERPRISE,109836.00
NOVIPRO,109232.39
WOLTERS KLUWER,109121.84
RMS SOFTWARE,105119.52
MDOS CONSULTING,104355.00
ORANGUTECH,104309.09
SUPREMEX,104091.61
THINKPOINT,103142.95
BERLITZ CANADA,101852.38
9468269 CANADA,101700.00
ALLSEATING,101460.36
UBIQUS CANADA,97242.95
QUINTET CONSULTING,93677.01
ROGERS,91181.95
152610 CANADA,86784.00
I M P GROUP,84750.00
UNIVERSITY OF ALBERTA,84510.00
4083261 CANADA,83620.00
LIFEWORKS CANADA,76402.13
POSTMEDIA NETWORK,75192.99
PLEIAD CANADA,74495.01
GOOGLE CANADA,72576.41
WPP GROUP CANADA COMMUNICATIONS,72406.42
TELUS HEALTH CARE CENTRES,72320.00
BLACKBERRY,70123.11
KWC ARCHITECTS,67404.50
MNP,66806.97
REDWOOD PERFORMANCE GROUP,66218.00
VIDCRUITER,65761.49
TELUS CANADA,65359.73
HAWORTH,63696.30
CANON,62670.58
ECOLE DE LANGUES EAGLE,61905.00
UNIVERSITE DE MONTREAL,61035.16
SYSTEMATIX SOLUTIONS,59551.00
CLICK NETWORKS,58121.06
MULTISHRED,57385.95
THINKON,52179.92
BRECKENHILL,51528.00
EFFIGIS GEO SOLUTIONS,51415.28
FOXIT SOFTWARE,50851.73
COMPUGEN,50728.45
COMMUNITECH,49999.98
MCCARTHY TETRAULT,49999.96
MORNEAU SHEPELL,48886.06
KIA CANADA,48354.96
FORRESTER RESEARCH,48220.00
SPEARHEAD MANAGEMENT CANADA,47290.50
ADOR TECH,47255.16
D DOYLE INSTALLATIONS,46314.18
PHOENIX STRATEGIC PERSPECTIVES,46262.20
CSI CONSULTING,45932.51
MORRISON HERSHFIELD,45765.00
NEPTUNE SECURITY SERVICES,45200.00
LES ENQUETES HENRI,44265.38
ENVELOPPE CONCEPT,43440.59
OTTAWA BUSINESS INTERIORS,43039.48
RAPISCAN SYSTEMS,42859.55
TRM TECHNOLOGIES,39999.74
EXP SERVICES,39841.32
RHEA,39730.80
PROTAK CONSULTING GROUP,39663.00
SDL INTERNATIONAL CANADA,39195.21
DYMECH ENGINEERING,36673.02
WASTE CONNECTIONS OF CANADA,36400.64
WESTOWER COMMUNICATIONS,36087.20
QUEEN S UNIVERSITY,35651.50
INSIGHT SOFTWARE CANADA,35520.24
INTEGRATED DISTRIBUTION SYSTEMS,34936.44
THERMO FISHER SCIENTIFIC,34219.79
COMPUCOM CANADA,32643.66
ESRI,31810.58
KONICA MINOLTA BUSINESS SOLUTIONS,30415.08
CALYTERA SOFTWARE,29415.26
LEVITT SAFETY,29126.32
SOLID CADDGROUP,28682.84
CBC,28250.00
9172 8766 QUEBEC,28168.88
DELL COMPUTER,27266.08
ST JOSEPH PRINT GROUP,25207.12
ASBEX,24998.99
UNIVERSITY OF GUELPH,24973.00
A NET SOLUTIONS,24577.50
WINDREACH CONSULTING SERVICES,24577.50
PUROLATOR,24269.98
FMC PROFESSIONALS,23914.80
DECISIVE GROUP,23893.02
NOKIA CANADA,23661.38
UNIVERSITY OF BRITISH COLUMBIA,22600.00
DALHOUSIE UNIVERSITY,22510.82
SUBARU CANADA,21542.85
"NATIONAL ARTS CENTRE",20856.37
CPKN NETWORK,20700.00
EPERFORMANCE,19545.75
ACKLANDS GRAINGER,19267.86
DASCO STORAGE SOLUTIONS,19015.64
COMBAT NETWORKS,18984.00
ADRM TECHNOLOGY CONSULTING,17161.88
LOUIS W BRAY CONSTRUCTION,15158.95
TEEL TECHNOLOGIES CANADA,14953.17
TOMLINSON ENVIRONMENTAL SERVICES,14651.15
EILEEN ROOFING,14351.00
SIGN LANGUAGE INTERPRETING,14238.00
UNIVERSITY OF NEW BRUNSWICK,13800.00
I4C INFORMATION TECHNOLOGY,13560.00
PATTISON SIGN GROUP,13057.97
NIKON CANADA,13050.31
NIMBLE INFORMATION STRATEGIES,11957.40
SAP,10953.09
BRS INNOVATIONS,9273.43
GLOBAL UPHOLSTERY,8913.44
MTS ALLSTREAM,7072.04
