d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,12580.68,11992.91
10_office_management,2017-2018,51239.96,52839.46
10_office_management,2018-2019,19527.58,19869.09
10_office_management,2019-2020,11351.94,11183.09
10_office_management,2020-2021,39452.52,37995.66
10_office_management,2022-2023,46973.05,41730.27
11_defence,2017-2018,78554.65,80826.41
11_defence,2018-2019,163026.50,165580.52
11_defence,2019-2020,22587.23,22071.67
11_defence,2020-2021,94211.67,89486.45
11_defence,2021-2022,229221.79,209668.40
11_defence,2022-2023,107097.36,95829.89
6_industrial_products_and_services,2017-2018,812349.30,836911.96
6_industrial_products_and_services,2018-2019,1141227.89,1161905.88
6_industrial_products_and_services,2019-2020,1117522.79,1102850.99
6_industrial_products_and_services,2020-2021,896090.15,853299.84
6_industrial_products_and_services,2021-2022,1026641.18,952477.84
6_industrial_products_and_services,2022-2023,739397.55,661453.77
