d_fiscal_year,total,total_constant_2019_dollars
2017-2018,22089703.18,22766735.74
2018-2019,6574183.38,6694352.73
2019-2020,19802810.86,19507139.02
2020-2021,32656681.68,31157856.20
2021-2022,3414044.63,3145557.38
