d_most_recent_category,total,percentage
10_office_management,14467508.96,0.5102
3_information_technology,12196044.17,0.4301
6_industrial_products_and_services,1299795.06,0.0458
11_defence,315986.45,0.0111
2_professional_services,39692.10,0.0014
1_facilities_and_construction,20420.55,7e-4
8_security_and_protection,17105.56,6e-4
9_human_capital,1176.23,0
